Model 7002.torch PR Points
Model 7001.torch PR Points
p = 0.797979797979798, LR (P, R) = (0.6977014838521967, 0.9422396856581532), L2 (P, R) = (0.6977014838521967, 0.9422396856581532)
p = 0.8080808080808082, LR (P, R) = (0.7085427135678392, 0.9418467583497053), L2 (P, R) = (0.7085427135678392, 0.9418467583497053)
p = 0.8181818181818182, LR (P, R) = (0.7085427135678392, 0.9418467583497053), L2 (P, R) = (0.7085427135678392, 0.9418467583497053)
p = 0.8282828282828284, LR (P, R) = (0.7085427135678392, 0.9418467583497053), L2 (P, R) = (0.7085427135678392, 0.9418467583497053)
p = 0.8383838383838385, LR (P, R) = (0.7085427135678392, 0.9418467583497053), L2 (P, R) = (0.7085427135678392, 0.9418467583497053)
p = 0.8484848484848485, LR (P, R) = (0.7085427135678392, 0.9418467583497053), L2 (P, R) = (0.7085427135678392, 0.9418467583497053)
p = 0.8585858585858587, LR (P, R) = (0.7187030921645151, 0.9406679764243615), L2 (P, R) = (0.7187030921645151, 0.9406679764243615)
p = 0.8686868686868687, LR (P, R) = (0.7187030921645151, 0.9406679764243615), L2 (P, R) = (0.7187030921645151, 0.9406679764243615)
p = 0.8787878787878789, LR (P, R) = (0.7187030921645151, 0.9406679764243615), L2 (P, R) = (0.7187030921645151, 0.9406679764243615)
p = 0.888888888888889, LR (P, R) = (0.7187030921645151, 0.9406679764243615), L2 (P, R) = (0.7187030921645151, 0.9406679764243615)
p = 0.8989898989898991, LR (P, R) = (0.7187030921645151, 0.9406679764243615), L2 (P, R) = (0.7187030921645151, 0.9406679764243615)
p = 0.9090909090909092, LR (P, R) = (0.7305224564619615, 0.9394891944990177), L2 (P, R) = (0.7305224564619615, 0.9394891944990177)
p = 0.9191919191919192, LR (P, R) = (0.7305224564619615, 0.9394891944990177), L2 (P, R) = (0.7305224564619615, 0.9394891944990177)
p = 0.9292929292929294, LR (P, R) = (0.7305224564619615, 0.9394891944990177), L2 (P, R) = (0.7305224564619615, 0.9394891944990177)
p = 0.9393939393939394, LR (P, R) = (0.7305224564619615, 0.9394891944990177), L2 (P, R) = (0.7305224564619615, 0.9394891944990177)
p = 0.9494949494949496, LR (P, R) = (0.7305224564619615, 0.9394891944990177), L2 (P, R) = (0.7305224564619615, 0.9394891944990177)
p = 0.9595959595959597, LR (P, R) = (0.7386996904024767, 0.937524557956778), L2 (P, R) = (0.7386996904024767, 0.937524557956778)
p = 0.9696969696969697, LR (P, R) = (0.7386996904024767, 0.937524557956778), L2 (P, R) = (0.7386996904024767, 0.937524557956778)
p = 0.9797979797979799, LR (P, R) = (0.7386996904024767, 0.937524557956778), L2 (P, R) = (0.7386996904024767, 0.937524557956778)
p = 0.98989898989899, LR (P, R) = (0.7386996904024767, 0.937524557956778), L2 (P, R) = (0.7386996904024767, 0.937524557956778)
p = 1.0, LR (P, R) = (0.7386996904024767, 0.937524557956778), L2 (P, R) = (0.7386996904024767, 0.937524557956778)
Model 4010.torch PR Points
p = 0.0, LR (P, R) = (0.014913740565374338, 1.0), L2 (P, R) = (0.014913740565374338, 1.0)
p = 0.010101010101010102, LR (P, R) = (0.014913740565374338, 1.0), L2 (P, R) = (0.014913740565374338, 1.0)
p = 0.020202020202020204, LR (P, R) = (0.014913740565374338, 1.0), L2 (P, R) = (0.014913740565374338, 1.0)
p = 0.030303030303030304, LR (P, R) = (0.014913740565374338, 1.0), L2 (P, R) = (0.014913740565374338, 1.0)
p = 0.04040404040404041, LR (P, R) = (0.014913740565374338, 1.0), L2 (P, R) = (0.014913740565374338, 1.0)
p = 0.05050505050505051, LR (P, R) = (0.042295010628148694, 0.9929273084479371), L2 (P, R) = (0.042295010628148694, 0.9929273084479371)
p = 0.06060606060606061, LR (P, R) = (0.042295010628148694, 0.9929273084479371), L2 (P, R) = (0.042295010628148694, 0.9929273084479371)
p = 0.07070707070707072, LR (P, R) = (0.042295010628148694, 0.9929273084479371), L2 (P, R) = (0.042295010628148694, 0.9929273084479371)
p = 0.08080808080808081, LR (P, R) = (0.042295010628148694, 0.9929273084479371), L2 (P, R) = (0.042295010628148694, 0.9929273084479371)
p = 0.09090909090909091, LR (P, R) = (0.042295010628148694, 0.9929273084479371), L2 (P, R) = (0.042295010628148694, 0.9929273084479371)
p = 0.10101010101010102, LR (P, R) = (0.07472722271463064, 0.9607072691552063), L2 (P, R) = (0.07472722271463064, 0.9607072691552063)
p = 0.11111111111111112, LR (P, R) = (0.07472722271463064, 0.9607072691552063), L2 (P, R) = (0.07472722271463064, 0.9607072691552063)
p = 0.12121212121212122, LR (P, R) = (0.07472722271463064, 0.9607072691552063), L2 (P, R) = (0.07472722271463064, 0.9607072691552063)
p = 0.13131313131313133, LR (P, R) = (0.07472722271463064, 0.9607072691552063), L2 (P, R) = (0.07472722271463064, 0.9607072691552063)
p = 0.14141414141414144, LR (P, R) = (0.07472722271463064, 0.9607072691552063), L2 (P, R) = (0.07472722271463064, 0.9607072691552063)
p = 0.15151515151515152, LR (P, R) = (0.11005199306759099, 0.9481335952848723), L2 (P, R) = (0.11005199306759099, 0.9481335952848723)
p = 0.16161616161616163, LR (P, R) = (0.11005199306759099, 0.9481335952848723), L2 (P, R) = (0.11005199306759099, 0.9481335952848723)
p = 0.17171717171717174, LR (P, R) = (0.11005199306759099, 0.9481335952848723), L2 (P, R) = (0.11005199306759099, 0.9481335952848723)
p = 0.18181818181818182, LR (P, R) = (0.11005199306759099, 0.9481335952848723), L2 (P, R) = (0.11005199306759099, 0.9481335952848723)
p = 0.19191919191919193, LR (P, R) = (0.11005199306759099, 0.9481335952848723), L2 (P, R) = (0.11005199306759099, 0.9481335952848723)
p = 0.20202020202020204, LR (P, R) = (0.1494672943508424, 0.9481335952848723), L2 (P, R) = (0.1494672943508424, 0.9481335952848723)
p = 0.21212121212121213, LR (P, R) = (0.1494672943508424, 0.9481335952848723), L2 (P, R) = (0.1494672943508424, 0.9481335952848723)
p = 0.22222222222222224, LR (P, R) = (0.1494672943508424, 0.9481335952848723), L2 (P, R) = (0.1494672943508424, 0.9481335952848723)
p = 0.23232323232323235, LR (P, R) = (0.1494672943508424, 0.9481335952848723), L2 (P, R) = (0.1494672943508424, 0.9481335952848723)
p = 0.24242424242424243, LR (P, R) = (0.1494672943508424, 0.9481335952848723), L2 (P, R) = (0.1494672943508424, 0.9481335952848723)
p = 0.25252525252525254, LR (P, R) = (0.1914471596318629, 0.9481335952848723), L2 (P, R) = (0.1914471596318629, 0.9481335952848723)
p = 0.26262626262626265, LR (P, R) = (0.1914471596318629, 0.9481335952848723), L2 (P, R) = (0.1914471596318629, 0.9481335952848723)
p = 0.27272727272727276, LR (P, R) = (0.1914471596318629, 0.9481335952848723), L2 (P, R) = (0.1914471596318629, 0.9481335952848723)
p = 0.2828282828282829, LR (P, R) = (0.1914471596318629, 0.9481335952848723), L2 (P, R) = (0.1914471596318629, 0.9481335952848723)
p = 0.29292929292929293, LR (P, R) = (0.1914471596318629, 0.9481335952848723), L2 (P, R) = (0.1914471596318629, 0.9481335952848723)
p = 0.30303030303030304, LR (P, R) = (0.23769602524903838, 0.9469548133595285), L2 (P, R) = (0.23769602524903838, 0.9469548133595285)
p = 0.31313131313131315, LR (P, R) = (0.23769602524903838, 0.9469548133595285), L2 (P, R) = (0.23769602524903838, 0.9469548133595285)
p = 0.32323232323232326, LR (P, R) = (0.23769602524903838, 0.9469548133595285), L2 (P, R) = (0.23769602524903838, 0.9469548133595285)
p = 0.33333333333333337, LR (P, R) = (0.23769602524903838, 0.9469548133595285), L2 (P, R) = (0.23769602524903838, 0.9469548133595285)
p = 0.3434343434343435, LR (P, R) = (0.23769602524903838, 0.9469548133595285), L2 (P, R) = (0.23769602524903838, 0.9469548133595285)
p = 0.3535353535353536, LR (P, R) = (0.2816226326864625, 0.9465618860510806), L2 (P, R) = (0.2816226326864625, 0.9465618860510806)
p = 0.36363636363636365, LR (P, R) = (0.2816226326864625, 0.9465618860510806), L2 (P, R) = (0.2816226326864625, 0.9465618860510806)
p = 0.37373737373737376, LR (P, R) = (0.2816226326864625, 0.9465618860510806), L2 (P, R) = (0.2816226326864625, 0.9465618860510806)
p = 0.38383838383838387, LR (P, R) = (0.2816226326864625, 0.9465618860510806), L2 (P, R) = (0.2816226326864625, 0.9465618860510806)
p = 0.393939393939394, LR (P, R) = (0.2816226326864625, 0.9465618860510806), L2 (P, R) = (0.2816226326864625, 0.9465618860510806)
p = 0.4040404040404041, LR (P, R) = (0.323178096899745, 0.9461689587426326), L2 (P, R) = (0.323178096899745, 0.9461689587426326)
p = 0.4141414141414142, LR (P, R) = (0.323178096899745, 0.9461689587426326), L2 (P, R) = (0.323178096899745, 0.9461689587426326)
p = 0.42424242424242425, LR (P, R) = (0.323178096899745, 0.9461689587426326), L2 (P, R) = (0.323178096899745, 0.9461689587426326)
p = 0.43434343434343436, LR (P, R) = (0.323178096899745, 0.9461689587426326), L2 (P, R) = (0.323178096899745, 0.9461689587426326)
p = 0.4444444444444445, LR (P, R) = (0.323178096899745, 0.9461689587426326), L2 (P, R) = (0.323178096899745, 0.9461689587426326)
p = 0.4545454545454546, LR (P, R) = (0.3628679245283019, 0.9445972495088408), L2 (P, R) = (0.3628679245283019, 0.9445972495088408)
p = 0.4646464646464647, LR (P, R) = (0.3628679245283019, 0.9445972495088408), L2 (P, R) = (0.3628679245283019, 0.9445972495088408)
p = 0.4747474747474748, LR (P, R) = (0.3628679245283019, 0.9445972495088408), L2 (P, R) = (0.3628679245283019, 0.9445972495088408)
p = 0.48484848484848486, LR (P, R) = (0.3628679245283019, 0.9445972495088408), L2 (P, R) = (0.3628679245283019, 0.9445972495088408)
p = 0.494949494949495, LR (P, R) = (0.3628679245283019, 0.9445972495088408), L2 (P, R) = (0.3628679245283019, 0.9445972495088408)
p = 0.5050505050505051, LR (P, R) = (0.39853747714808047, 0.9422396856581532), L2 (P, R) = (0.39853747714808047, 0.9422396856581532)
p = 0.5151515151515152, LR (P, R) = (0.39853747714808047, 0.9422396856581532), L2 (P, R) = (0.39853747714808047, 0.9422396856581532)
p = 0.5252525252525253, LR (P, R) = (0.39853747714808047, 0.9422396856581532), L2 (P, R) = (0.39853747714808047, 0.9422396856581532)
p = 0.5353535353535354, LR (P, R) = (0.39853747714808047, 0.9422396856581532), L2 (P, R) = (0.39853747714808047, 0.9422396856581532)
p = 0.5454545454545455, LR (P, R) = (0.39853747714808047, 0.9422396856581532), L2 (P, R) = (0.39853747714808047, 0.9422396856581532)
p = 0.5555555555555556, LR (P, R) = (0.43367162015222904, 0.9402750491159135), L2 (P, R) = (0.43367162015222904, 0.9402750491159135)
p = 0.5656565656565657, LR (P, R) = (0.43367162015222904, 0.9402750491159135), L2 (P, R) = (0.43367162015222904, 0.9402750491159135)
p = 0.5757575757575758, LR (P, R) = (0.43367162015222904, 0.9402750491159135), L2 (P, R) = (0.43367162015222904, 0.9402750491159135)
p = 0.5858585858585859, LR (P, R) = (0.43367162015222904, 0.9402750491159135), L2 (P, R) = (0.43367162015222904, 0.9402750491159135)
p = 0.595959595959596, LR (P, R) = (0.43367162015222904, 0.9402750491159135), L2 (P, R) = (0.43367162015222904, 0.9402750491159135)
p = 0.6060606060606061, LR (P, R) = (0.46340516404581633, 0.9379174852652259), L2 (P, R) = (0.46340516404581633, 0.9379174852652259)
p = 0.6161616161616162, LR (P, R) = (0.46340516404581633, 0.9379174852652259), L2 (P, R) = (0.46340516404581633, 0.9379174852652259)
p = 0.6262626262626263, LR (P, R) = (0.46340516404581633, 0.9379174852652259), L2 (P, R) = (0.46340516404581633, 0.9379174852652259)
p = 0.6363636363636365, LR (P, R) = (0.46340516404581633, 0.9379174852652259), L2 (P, R) = (0.46340516404581633, 0.9379174852652259)
p = 0.6464646464646465, LR (P, R) = (0.46340516404581633, 0.9379174852652259), L2 (P, R) = (0.46340516404581633, 0.9379174852652259)
p = 0.6565656565656566, LR (P, R) = (0.49264858148685026, 0.9347740667976424), L2 (P, R) = (0.49264858148685026, 0.9347740667976424)
p = 0.6666666666666667, LR (P, R) = (0.49264858148685026, 0.9347740667976424), L2 (P, R) = (0.49264858148685026, 0.9347740667976424)
p = 0.6767676767676768, LR (P, R) = (0.49264858148685026, 0.9347740667976424), L2 (P, R) = (0.49264858148685026, 0.9347740667976424)
p = 0.686868686868687, LR (P, R) = (0.49264858148685026, 0.9347740667976424), L2 (P, R) = (0.49264858148685026, 0.9347740667976424)
p = 0.696969696969697, LR (P, R) = (0.49264858148685026, 0.9347740667976424), L2 (P, R) = (0.49264858148685026, 0.9347740667976424)
p = 0.7070707070707072, LR (P, R) = (0.516473925376391, 0.9300589390962672), L2 (P, R) = (0.516473925376391, 0.9300589390962672)
p = 0.7171717171717172, LR (P, R) = (0.516473925376391, 0.9300589390962672), L2 (P, R) = (0.516473925376391, 0.9300589390962672)
p = 0.7272727272727273, LR (P, R) = (0.516473925376391, 0.9300589390962672), L2 (P, R) = (0.516473925376391, 0.9300589390962672)
p = 0.7373737373737375, LR (P, R) = (0.516473925376391, 0.9300589390962672), L2 (P, R) = (0.516473925376391, 0.9300589390962672)
p = 0.7474747474747475, LR (P, R) = (0.516473925376391, 0.9300589390962672), L2 (P, R) = (0.516473925376391, 0.9300589390962672)
p = 0.7575757575757577, LR (P, R) = (0.5416953824948312, 0.9265225933202358), L2 (P, R) = (0.5416953824948312, 0.9265225933202358)
p = 0.7676767676767677, LR (P, R) = (0.5416953824948312, 0.9265225933202358), L2 (P, R) = (0.5416953824948312, 0.9265225933202358)
p = 0.7777777777777778, LR (P, R) = (0.5416953824948312, 0.9265225933202358), L2 (P, R) = (0.5416953824948312, 0.9265225933202358)
p = 0.787878787878788, LR (P, R) = (0.5416953824948312, 0.9265225933202358), L2 (P, R) = (0.5416953824948312, 0.9265225933202358)
p = 0.797979797979798, LR (P, R) = (0.5416953824948312, 0.9265225933202358), L2 (P, R) = (0.5416953824948312, 0.9265225933202358)
p = 0.8080808080808082, LR (P, R) = (0.5598280391688559, 0.9210216110019647), L2 (P, R) = (0.5598280391688559, 0.9210216110019647)
p = 0.8181818181818182, LR (P, R) = (0.5598280391688559, 0.9210216110019647), L2 (P, R) = (0.5598280391688559, 0.9210216110019647)
p = 0.8282828282828284, LR (P, R) = (0.5598280391688559, 0.9210216110019647), L2 (P, R) = (0.5598280391688559, 0.9210216110019647)
p = 0.8383838383838385, LR (P, R) = (0.5598280391688559, 0.9210216110019647), L2 (P, R) = (0.5598280391688559, 0.9210216110019647)
p = 0.8484848484848485, LR (P, R) = (0.5598280391688559, 0.9210216110019647), L2 (P, R) = (0.5598280391688559, 0.9210216110019647)
p = 0.8585858585858587, LR (P, R) = (0.5858864892014063, 0.9166994106090374), L2 (P, R) = (0.5858864892014063, 0.9166994106090374)
p = 0.8686868686868687, LR (P, R) = (0.5858864892014063, 0.9166994106090374), L2 (P, R) = (0.5858864892014063, 0.9166994106090374)
p = 0.8787878787878789, LR (P, R) = (0.5858864892014063, 0.9166994106090374), L2 (P, R) = (0.5858864892014063, 0.9166994106090374)
p = 0.888888888888889, LR (P, R) = (0.5858864892014063, 0.9166994106090374), L2 (P, R) = (0.5858864892014063, 0.9166994106090374)
p = 0.8989898989898991, LR (P, R) = (0.5858864892014063, 0.9166994106090374), L2 (P, R) = (0.5858864892014063, 0.9166994106090374)
p = 0.9090909090909092, LR (P, R) = (0.606163489161661, 0.9119842829076621), L2 (P, R) = (0.606163489161661, 0.9119842829076621)
p = 0.9191919191919192, LR (P, R) = (0.606163489161661, 0.9119842829076621), L2 (P, R) = (0.606163489161661, 0.9119842829076621)
p = 0.9292929292929294, LR (P, R) = (0.606163489161661, 0.9119842829076621), L2 (P, R) = (0.606163489161661, 0.9119842829076621)
p = 0.9393939393939394, LR (P, R) = (0.606163489161661, 0.9119842829076621), L2 (P, R) = (0.606163489161661, 0.9119842829076621)
p = 0.9494949494949496, LR (P, R) = (0.606163489161661, 0.9119842829076621), L2 (P, R) = (0.606163489161661, 0.9119842829076621)
p = 0.9595959595959597, LR (P, R) = (0.6287115227458459, 0.906876227897839), L2 (P, R) = (0.6287115227458459, 0.906876227897839)
p = 0.9696969696969697, LR (P, R) = (0.6287115227458459, 0.906876227897839), L2 (P, R) = (0.6287115227458459, 0.906876227897839)
p = 0.9797979797979799, LR (P, R) = (0.6287115227458459, 0.906876227897839), L2 (P, R) = (0.6287115227458459, 0.906876227897839)
p = 0.98989898989899, LR (P, R) = (0.6287115227458459, 0.906876227897839), L2 (P, R) = (0.6287115227458459, 0.906876227897839)
p = 1.0, LR (P, R) = (0.6287115227458459, 0.906876227897839), L2 (P, R) = (0.6287115227458459, 0.906876227897839)
Model 7002.torch PR Points
p = 0.0, LR (P, R) = (0.012983451314987576, 1.0), L2 (P, R) = (0.012983451314987576, 1.0)
p = 0.010101010101010102, LR (P, R) = (0.0951305283151804, 0.9418216645770986), L2 (P, R) = (0.0951305283151804, 0.9418216645770986)
p = 0.020202020202020204, LR (P, R) = (0.1275519244444492, 0.895480270181458), L2 (P, R) = (0.1275519244444492, 0.895480270181458)
p = 0.030303030303030304, LR (P, R) = (0.15243826657643886, 0.8458144659666722), L2 (P, R) = (0.15243826657643886, 0.8458144659666722)
p = 0.04040404040404041, LR (P, R) = (0.1714112199554117, 0.7873744095625275), L2 (P, R) = (0.1714112199554117, 0.7873744095625275)
p = 0.05050505050505051, LR (P, R) = (0.18640480023493275, 0.7344032003895985), L2 (P, R) = (0.18640480023493275, 0.7344032003895985)
p = 0.06060606060606061, LR (P, R) = (0.19884440509652831, 0.6903146974999507), L2 (P, R) = (0.19884440509652831, 0.6903146974999507)
p = 0.07070707070707072, LR (P, R) = (0.2093407491437067, 0.6614868493688896), L2 (P, R) = (0.2093407491437067, 0.6614868493688896)
p = 0.08080808080808081, LR (P, R) = (0.21988181827304967, 0.6371081955601754), L2 (P, R) = (0.21988181827304967, 0.6371081955601754)
p = 0.09090909090909091, LR (P, R) = (0.22994749227340022, 0.620267326958665), L2 (P, R) = (0.22994749227340022, 0.620267326958665)
p = 0.10101010101010102, LR (P, R) = (0.23910986095454206, 0.6061083710301705), L2 (P, R) = (0.23910986095454206, 0.6061083710301705)
p = 0.11111111111111112, LR (P, R) = (0.24676673031817553, 0.5933967777791416), L2 (P, R) = (0.24676673031817553, 0.5933967777791416)
p = 0.12121212121212122, LR (P, R) = (0.25555531850854757, 0.5828401767091895), L2 (P, R) = (0.25555531850854757, 0.5828401767091895)
p = 0.13131313131313133, LR (P, R) = (0.2637326728953753, 0.5712523096822821), L2 (P, R) = (0.2637326728953753, 0.5712523096822821)
p = 0.14141414141414144, LR (P, R) = (0.2713122201496501, 0.5618386578937716), L2 (P, R) = (0.2713122201496501, 0.5618386578937716)
p = 0.15151515151515152, LR (P, R) = (0.277854443661209, 0.5510097746514606), L2 (P, R) = (0.277854443661209, 0.5510097746514606)
p = 0.16161616161616163, LR (P, R) = (0.2841492360579575, 0.5406863710674338), L2 (P, R) = (0.2841492360579575, 0.5406863710674338)
p = 0.17171717171717174, LR (P, R) = (0.2918057511777724, 0.5307375498350944), L2 (P, R) = (0.2918057511777724, 0.5307375498350944)
p = 0.18181818181818182, LR (P, R) = (0.2975631368179864, 0.5206669244522315), L2 (P, R) = (0.2975631368179864, 0.5206669244522315)
p = 0.19191919191919193, LR (P, R) = (0.3039815290500111, 0.5126268819835869), L2 (P, R) = (0.3039815290500111, 0.5126268819835869)
p = 0.20202020202020204, LR (P, R) = (0.30966129469722625, 0.5042717523472346), L2 (P, R) = (0.30966129469722625, 0.5042717523472346)
p = 0.21212121212121213, LR (P, R) = (0.3142609866501572, 0.49427606459064943), L2 (P, R) = (0.3142609866501572, 0.49427606459064943)
p = 0.22222222222222224, LR (P, R) = (0.3202826408176637, 0.48639934210564784), L2 (P, R) = (0.3202826408176637, 0.48639934210564784)
p = 0.23232323232323235, LR (P, R) = (0.324753276424641, 0.47844778568060126), L2 (P, R) = (0.324753276424641, 0.47844778568060126)
p = 0.24242424242424243, LR (P, R) = (0.3293838069142383, 0.4705854857455318), L2 (P, R) = (0.3293838069142383, 0.4705854857455318)
p = 0.25252525252525254, LR (P, R) = (0.3346902009460539, 0.4626099861075296), L2 (P, R) = (0.3346902009460539, 0.4626099861075296)
p = 0.26262626262626265, LR (P, R) = (0.34067284532754927, 0.4566605714265342), L2 (P, R) = (0.34067284532754927, 0.4566605714265342)
p = 0.27272727272727276, LR (P, R) = (0.3449145272544722, 0.4504945799590427), L2 (P, R) = (0.3449145272544722, 0.4504945799590427)
p = 0.2828282828282829, LR (P, R) = (0.34936175309862266, 0.44377070540626), L2 (P, R) = (0.34936175309862266, 0.44377070540626)
p = 0.29292929292929293, LR (P, R) = (0.3530946432268127, 0.4363196669935774), L2 (P, R) = (0.3530946432268127, 0.4363196669935774)
p = 0.30303030303030304, LR (P, R) = (0.3582576016969713, 0.43005501620974407), L2 (P, R) = (0.3582576016969713, 0.43005501620974407)
p = 0.31313131313131315, LR (P, R) = (0.36416852568732216, 0.42341141030323026), L2 (P, R) = (0.36416852568732216, 0.42341141030323026)
p = 0.32323232323232326, LR (P, R) = (0.3692776335868912, 0.4180053603141019), L2 (P, R) = (0.3692776335868912, 0.4180053603141019)
p = 0.33333333333333337, LR (P, R) = (0.37235582998926803, 0.4119196235263066), L2 (P, R) = (0.37235582998926803, 0.4119196235263066)
p = 0.3434343434343435, LR (P, R) = (0.3743768836740772, 0.4051743350698576), L2 (P, R) = (0.3743768836740772, 0.4051743350698576)
p = 0.3535353535353536, LR (P, R) = (0.3759515735302166, 0.39885255439620504), L2 (P, R) = (0.3759515735302166, 0.39885255439620504)
p = 0.36363636363636365, LR (P, R) = (0.3774643141027383, 0.39262054281063363), L2 (P, R) = (0.3774643141027383, 0.39262054281063363)
p = 0.37373737373737376, LR (P, R) = (0.38005280800611485, 0.3870823479384706), L2 (P, R) = (0.38005280800611485, 0.3870823479384706)
p = 0.38383838383838387, LR (P, R) = (0.38245407389699143, 0.38179649375142627), L2 (P, R) = (0.38245407389699143, 0.38179649375142627)
p = 0.393939393939394, LR (P, R) = (0.3851316850724941, 0.3764598416674694), L2 (P, R) = (0.3851316850724941, 0.3764598416674694)
p = 0.4040404040404041, LR (P, R) = (0.38539734556920385, 0.3706361527967642), L2 (P, R) = (0.38539734556920385, 0.3706361527967642)
p = 0.4141414141414142, LR (P, R) = (0.3885879564351098, 0.3666217037095595), L2 (P, R) = (0.3885879564351098, 0.3666217037095595)
p = 0.42424242424242425, LR (P, R) = (0.39391118520588847, 0.36295392959508377), L2 (P, R) = (0.39391118520588847, 0.36295392959508377)
p = 0.43434343434343436, LR (P, R) = (0.3979674629018467, 0.3574055370045996), L2 (P, R) = (0.3979674629018467, 0.3574055370045996)
p = 0.4444444444444445, LR (P, R) = (0.3983095493886259, 0.35072143371685666), L2 (P, R) = (0.3983095493886259, 0.35072143371685666)
p = 0.4545454545454546, LR (P, R) = (0.3982008802571728, 0.34578454320842555), L2 (P, R) = (0.3982008802571728, 0.34578454320842555)
p = 0.4646464646464647, LR (P, R) = (0.400014759820677, 0.34094725812175136), L2 (P, R) = (0.400014759820677, 0.34094725812175136)
p = 0.4747474747474748, LR (P, R) = (0.4012299138857812, 0.33654280345257515), L2 (P, R) = (0.4012299138857812, 0.33654280345257515)
p = 0.48484848484848486, LR (P, R) = (0.40444656644346244, 0.3323336667705545), L2 (P, R) = (0.40444656644346244, 0.3323336667705545)
p = 0.494949494949495, LR (P, R) = (0.4040626776105894, 0.3273109443679351), L2 (P, R) = (0.4040626776105894, 0.3273109443679351)
p = 0.5050505050505051, LR (P, R) = (0.4065691758897402, 0.32279949626345594), L2 (P, R) = (0.4065691758897402, 0.32279949626345594)
p = 0.5151515151515152, LR (P, R) = (0.4106600430815052, 0.3190873241392835), L2 (P, R) = (0.4106600430815052, 0.3190873241392835)
p = 0.5252525252525253, LR (P, R) = (0.41015239962480987, 0.3142322785941299), L2 (P, R) = (0.41015239962480987, 0.3142322785941299)
p = 0.5353535353535354, LR (P, R) = (0.41470267356267004, 0.310257035838153), L2 (P, R) = (0.41470267356267004, 0.310257035838153)
p = 0.5454545454545455, LR (P, R) = (0.41884444305349555, 0.30573109876600546), L2 (P, R) = (0.41884444305349555, 0.30573109876600546)
p = 0.5555555555555556, LR (P, R) = (0.4242371813736633, 0.3019125864737553), L2 (P, R) = (0.4242371813736633, 0.3019125864737553)
p = 0.5656565656565657, LR (P, R) = (0.4299023609227225, 0.29779915402555324), L2 (P, R) = (0.4299023609227225, 0.29779915402555324)
p = 0.5757575757575758, LR (P, R) = (0.43221295904062396, 0.29300057994140893), L2 (P, R) = (0.43221295904062396, 0.29300057994140893)
p = 0.5858585858585859, LR (P, R) = (0.43648269537874596, 0.2882995834142391), L2 (P, R) = (0.43648269537874596, 0.2882995834142391)
p = 0.595959595959596, LR (P, R) = (0.4331665040273127, 0.28267586417657), L2 (P, R) = (0.4331665040273127, 0.28267586417657)
p = 0.6060606060606061, LR (P, R) = (0.43036900068034667, 0.2775272933671069), L2 (P, R) = (0.43036900068034667, 0.2775272933671069)
p = 0.6161616161616162, LR (P, R) = (0.421400691832121, 0.271309249703353), L2 (P, R) = (0.421400691832121, 0.271309249703353)
p = 0.6262626262626263, LR (P, R) = (0.4208774631279197, 0.2664201347377771), L2 (P, R) = (0.4208774631279197, 0.2664201347377771)
p = 0.6363636363636365, LR (P, R) = (0.4133315662556335, 0.26088581934944227), L2 (P, R) = (0.4133315662556335, 0.26088581934944227)
p = 0.6464646464646465, LR (P, R) = (0.40891234741355503, 0.2556843857221999), L2 (P, R) = (0.40891234741355503, 0.2556843857221999)
p = 0.6565656565656566, LR (P, R) = (0.4101500231229146, 0.2508346215859566), L2 (P, R) = (0.4101500231229146, 0.2508346215859566)
p = 0.6666666666666667, LR (P, R) = (0.4112844344426353, 0.2465391610715148), L2 (P, R) = (0.4112844344426353, 0.2465391610715148)
p = 0.6767676767676768, LR (P, R) = (0.3919719023051754, 0.24002269178502805), L2 (P, R) = (0.3919719023051754, 0.24002269178502805)
p = 0.686868686868687, LR (P, R) = (0.38113206370579217, 0.23465414395511006), L2 (P, R) = (0.38113206370579217, 0.23465414395511006)
p = 0.696969696969697, LR (P, R) = (0.37904833200078586, 0.2285593756015143), L2 (P, R) = (0.37904833200078586, 0.2285593756015143)
p = 0.7070707070707072, LR (P, R) = (0.3841947948470462, 0.22324622147513734), L2 (P, R) = (0.3841947948470462, 0.22324622147513734)
p = 0.7171717171717172, LR (P, R) = (0.3891478894446102, 0.21728013195338858), L2 (P, R) = (0.3891478894446102, 0.21728013195338858)
p = 0.7272727272727273, LR (P, R) = (0.3930345369798602, 0.20976713707035874), L2 (P, R) = (0.3930345369798602, 0.20976713707035874)
p = 0.7373737373737375, LR (P, R) = (0.3787955939163329, 0.20292761875553705), L2 (P, R) = (0.3787955939163329, 0.20292761875553705)
p = 0.7474747474747475, LR (P, R) = (0.6664149424172015, 0.19555095581129828), L2 (P, R) = (0.6664149424172015, 0.19555095581129828)
p = 0.7575757575757577, LR (P, R) = (0.6680673010358836, 0.1879324053066282), L2 (P, R) = (0.6680673010358836, 0.1879324053066282)
p = 0.7676767676767677, LR (P, R) = (0.669239997208985, 0.180055398230482), L2 (P, R) = (0.669239997208985, 0.180055398230482)
p = 0.7777777777777778, LR (P, R) = (0.7708373385871028, 0.1727719118028684), L2 (P, R) = (0.7708373385871028, 0.1727719118028684)
p = 0.787878787878788, LR (P, R) = (0.7718366240734763, 0.16549729351368428), L2 (P, R) = (0.7718366240734763, 0.16549729351368428)
p = 0.797979797979798, LR (P, R) = (0.8733070686529082, 0.15895694818275102), L2 (P, R) = (0.8733070686529082, 0.15895694818275102)
